GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS,median housing price
26125,"Oakland County, Michigan","1,243,970","606,839","637,131","74,757","159,354","155,408","183,112","97,599","80,827",41.0,"48,794","902,122","165,937","2,377","87,457","536,840",71920,500750,45411,96826,55532,76868,40626,80187,88534,47934,95546,41661,2143.0,224400
26147,"St. Clair County, Michigan","159,587","79,340","80,247","9,416","17,331","18,089","24,275","13,741","10,938",43.6,"5,306","145,475","3,790",310,"1,223","71,868",51864,65681,41995,36381,54240,52454,27917,55771,62140,41419,64806,27638,188.0,145100
26161,"Washtenaw County, Michigan","364,709","180,083","184,626","46,951","52,330","40,803","44,603","20,610","21,512",33.5,"16,870","257,073","43,022",996,"31,088","149,932",65601,140079,37150,76775,49620,73182,28693,68947,89748,54526,95233,36303,438.0,244700
26163,"Wayne County, Michigan","1,749,366","841,906","907,460","117,825","237,381","210,238","236,759","126,086","108,714",37.8,"101,927","867,076","676,034","4,086","53,917","814,339",43464,677208,29397,67973,42120,56925,21045,43724,52041,36819,56503,27112,1046.0,105300
27003,"Anoka County, Minnesota","345,957","172,322","173,635","20,530","43,929","45,858","51,909","25,469","22,217",38.1,"15,232","284,093","18,944","2,167","15,529","130,510",76533,126477,35131,80803,56793,79165,53176,83220,90032,46168,89479,43550,910.0,215200
27019,"Carver County, Minnesota","100,262","49,993","50,269","5,205","12,005","13,991","15,710","7,802","5,337",38.0,"4,134","89,599","2,152",300,"2,970","37,538",92455,36784,60157,79598,46194,96302,71580,104657,112759,43889,110102,46640,620.0,297300
27037,"Dakota County, Minnesota","417,486","205,671","211,815","24,674","53,909","55,677","60,414","30,942","25,464",37.6,"28,526","330,683","23,582","1,102","20,047","164,738",78662,159765,46946,67370,54349,82203,43264,81767,98548,49593,97498,45396,1130.0,248700
27053,"Hennepin County, Minnesota","1,232,483","609,092","623,391","79,380","210,356","161,814","159,838","81,499","75,911",36.3,"84,589","855,894","156,239","7,682","85,606","528,489",71200,502061,31599,80816,51300,79409,37235,80625,84903,46525,97454,43933,1641.0,257700
27109,"Olmsted County, Minnesota","153,102","74,975","78,127","9,187","21,933","19,839","18,639","11,598","8,247",37.4,"7,392","123,644","8,882",575,"8,964","63,800",72428,61357,24755,81781,34808,75303,32054,80735,87227,46459,90283,41045,569.0,192800
27123,"Ramsey County, Minnesota","540,649","263,213","277,436","40,186","89,381","64,337","64,266","33,356","33,710",34.9,"39,965","339,614","58,587","2,462","76,058","219,014",60369,208743,30613,55686,47181,67593,36427,63258,71456,46238,81002,39471,277.0,220100
27137,"St. Louis County, Minnesota","199,980","100,287","99,693","18,185","22,336","21,659","24,593","15,918","15,028",41.6,"3,205","182,509","3,353","4,626","2,228","103,851",49825,85170,23534,36250,37789,51402,28083,59865,63598,37076,68822,30137,359.0,153800
27139,"Scott County, Minnesota","143,680","71,431","72,249","8,059","16,855","21,840","22,627","9,520","7,947",36.7,"7,147","117,440","4,614",660,"8,060","50,400",88765,48237,61318,121753,50455,88577,81419,106303,99005,41930,109047,43383,520.0,281500
27145,"Stearns County, Minnesota","155,652","78,735","76,917","16,531","19,583","17,570","18,658","9,939","9,005",34.4,"5,027","135,597","8,579",203,"3,669","63,705",57728,58656,14915,34985,47451,60754,37986,65264,68251,43037,72355,34971,374.0,174300
27163,"Washington County, Minnesota","253,117","125,629","127,488","15,129","28,266","32,715","37,619","18,641","16,268",39.1,"10,188","210,865","11,181",951,"12,594","97,039",90256,92384,61170,102276,90015,90776,41923,101403,105683,54411,106377,49426,727.0,274600
28047,"Harrison County, Mississippi","203,234","99,744","103,490","15,241","29,790","24,847","25,499","12,093","13,493",35.6,"11,013","130,745","49,317","1,176","5,702","91,463",42770,75266,26636,53021,36982,48665,32254,41183,46861,43113,52508,26925,889.0,140600
28049,"Hinds County, Mississippi","241,229","112,687","128,542","19,275","35,590","29,159","28,732","15,126","14,807",34.4,"3,786","59,472","174,182",131,"1,885","104,648",43657,91065,38186,95784,84213,70106,24836,41609,53970,40622,56521,27540,194.0,105600
28059,"Jackson County, Mississippi","141,241","67,681","73,560","8,203","17,799","17,167","20,053","10,388","8,124",38.0,"8,710","96,096","31,169",506,"3,863","61,651",54606,51637,35682,56265,23551,62008,36368,60655,60380,38475,63704,27960,383.0,121500
28089,"Madison County, Mississippi","105,114","50,550","54,564","6,426","13,266","14,573","13,975","6,540","6,639",37.6,"2,895","58,068","39,385",426,"2,725","42,534",64350,38251,41025,75431,44953,91148,33344,63844,80872,50564,82146,38425,714.0,214000
28121,"Rankin County, Mississippi","150,228","72,542","77,686","9,277","22,025","20,122","20,544","10,763","7,742",37.1,"3,920","112,029","31,669",127,"1,518","59,257",62332,56353,48941,68472,56816,65371,31988,72074,67779,47581,69078,38894,715.0,158800
29047,"Clay County, Missouri","239,085","117,726","121,359","14,393","31,584","33,901","33,705","15,092","14,200",37.4,"16,087","194,889","15,549",169,"6,193","96,502",65430,89398,37256,69565,57043,69696,24830,72752,77043,46847,78042,41920,349.0,166900
29051,"Cole County, Missouri","76,631","38,876","37,755","3,636","9,441","10,071","10,591","4,748","5,346",39.2,"2,235","62,638","8,448",258,"1,107","33,044",55303,29995,35124,65572,54082,60729,49474,53570,80039,40516,71760,36304,140.0,153600
29095,"Jackson County, Missouri","691,801","334,478","357,323","42,967","106,356","85,653","88,799","48,272","41,331",36.5,"61,917","431,223","159,919","2,609","11,924","319,805",50815,281910,35562,45348,36322,59969,35851,54215,59485,40678,63768,34793,1733.0,139100
29165,"Platte County, Missouri","98,309","48,678","49,631","6,452","11,996","13,777","14,570","7,188","5,320",38.3,"5,891","80,007","6,528",120,"2,838","41,172",77581,37929,41713,95519,62964,78848,26146,78696,92130,60009,92800,40888,254.0,224200
29183,"St. Charles County, Missouri","390,918","191,755","199,163","23,945","50,893","52,993","53,077","29,168","22,514",38.0,"12,547","341,810","17,540",350,"9,660","151,750",80644,143152,61442,89583,53181,81988,45819,86489,100394,46571,92015,45358,1817.0,210600
29189,"St. Louis County, Missouri","998,581","474,218","524,363","62,101","127,221","117,454","131,692","72,424","69,457",40.3,"28,176","663,423","238,249","1,635","39,698","439,940",62572,403271,43604,81513,53631,72711,28115,67279,78887,48029,82207,39473,945.0,189300
29510,"St. Louis city, Missouri","311,404","150,976","160,428","23,002","61,779","40,790","37,989","19,456","22,283",35.3,"12,547","135,384","145,393",714,"10,166","175,710",40346,139021,27710,34931,34306,56877,29803,46638,39563,31553,48062,32184,85.0,125800
31055,"Douglas County, Nebraska","554,995","274,299","280,696","36,791","87,096","72,324","68,263","34,781","30,312",34.5,"69,053","388,239","61,092","1,448","19,523","231,457",58990,214073,31421,58786,45193,67370,30243,62778,74692,43012,81371,35563,1567.0,162100
31109,"Lancaster County, Nebraska","309,637","155,106","154,531","34,580","45,326","36,840","33,650","19,726","16,222",33.1,"21,198","252,982","11,518","1,842","12,252","128,755",58845,122027,27195,29424,45192,61895,26314,63093,75645,47112,75657,31421,1081.0,167600
31153,"Sarpy County, Nebraska","179,023","89,675","89,348","11,691","25,118","25,107","24,307","10,611","8,807",34.7,"16,056","145,645","6,181",378,"4,776","67,854",73569,64863,68470,85965,63908,74349,32369,75193,89445,46474,85888,41045,933.0,179400
32003,"Clark County, Nevada","2,155,664","1,076,144","1,079,520","137,659","320,855","298,072","289,972","129,489","122,371",37.0,"666,280","935,582","236,726","7,766","208,929","881,238",54384,755258,37410,65423,45831,61833,34116,55471,62815,44024,63789,36144,8805.0,233700
32031,"Washoe County, Nevada","453,616","228,410","225,206","30,441","66,885","54,217","59,919","29,163","31,010",38.2,"109,550","287,588","10,096","5,953","24,547","191,390",58175,174726,35726,66329,41774,63060,28704,61477,69640,45937,73715,34483,1856.0,299100
33011,"Hillsborough County, New Hampshire","407,761","203,705","204,056","25,516","53,963","49,508","63,615","31,832","26,592",40.4,"26,423","347,481","8,929",467,"14,711","168,696",76254,158777,55439,66720,46248,78391,46849,83579,93025,45166,92333,41414,700.0,267400
33015,"Rockingham County, New Hampshire","303,251","150,446","152,805","17,128","34,032","35,482","50,814","27,754","21,702",44.6,"8,284","282,043","2,064",57,"5,846","130,189",81726,119688,107530,64452,102232,81892,47667,93722,100928,52974,102316,48594,718.0,306000
34001,"Atlantic County, New Jersey","270,991","131,134","139,857","19,236","31,954","31,296","38,367","22,060","17,176",40.6,"50,901","152,274","39,532",685,"22,578","128,013",56778,96777,31634,56153,50573,69194,21307,56332,72553,40581,72327,32858,336.0,215100
34003,"Bergen County, New Jersey","939,151","455,140","484,011","56,082","109,676","123,746","142,417","68,685","61,522",41.4,"182,163","534,883","48,890",756,"152,380","356,518",93683,337227,71315,105495,73946,99748,47468,101172,115219,58324,112497,46789,1057.0,462800
34005,"Burlington County, New Jersey","449,284","221,357","227,927","29,560","55,483","55,008","67,987","35,293","28,408",41.5,"35,295","304,085","71,882",31,"23,582","179,013",80254,165862,68006,104694,64033,82806,41023,86881,101436,54903,97505,47141,603.0,248600
34007,"Camden County, New Jersey","510,150","247,142","263,008","32,352","70,864","63,822","70,715","38,761","28,965",38.5,"83,592","291,882","92,167",476,"29,696","205,832",66362,185512,43945,73829,40525,78588,35098,73531,81259,46787,81763,36609,224.0,197400
34009,"Cape May County, New Jersey","94,430","46,576","47,854","5,760","9,096","9,161","12,935","6,428","8,609",49.0,"7,192","80,488","3,321",63,806,"99,233",62548,38895,30684,25951,40525,66847,26229,70428,77982,41671,78626,37943,479.0,290900
34013,"Essex County, New Jersey","796,914","383,430","413,484","53,289","109,390","111,751","113,776","51,804","44,765",37.2,"180,722","247,816","307,768",237,"41,922","315,479",54277,280734,36957,102610,40963,100105,24688,51910,66553,42870,75212,29387,370.0,373000
34015,"Gloucester County, New Jersey","292,330","141,848","150,482","18,524","36,434","36,587","43,105","21,787","18,872",39.7,"17,607","230,613","29,096",215,"8,955","113,020",79879,105436,58194,90981,83081,82010,38600,93758,92630,47507,100513,40395,461.0,218600
34017,"Hudson County, New Jersey","677,983","337,305","340,678","44,475","144,220","106,604","85,014","37,742","34,266",34.9,"292,718","193,489","72,106","1,159","101,115","279,664",63808,253321,48382,100412,47321,89073,45670,81195,67244,33229,66447,52788,338.0,370200
34019,"Hunterdon County, New Jersey","124,676","62,582","62,094","8,017","11,092","12,923","21,634","11,482","10,218",46.2,"7,948","107,105","3,162",19,"4,757","50,132",113684,47195,94212,145900,59678,116542,58941,117639,142827,64717,138030,59125,122.0,409100
34021,"Mercer County, New Jersey","371,023","181,379","189,644","28,726","47,379","47,642","53,106","26,239","22,197",38.5,"63,400","186,460","73,002",217,"40,786","144,734",77650,128332,40425,146491,49752,91392,60816,80432,90986,60492,99567,42923,175.0,284600
34023,"Middlesex County, New Jersey","837,073","412,318","424,755","55,952","117,109","114,720","117,275","57,361","49,996",38.2,"173,618","364,819","78,887",951,"202,071","300,611",82375,283661,79036,116245,61756,78066,31760,90660,99695,50825,100327,40895,886.0,333200
34025,"Monmouth County, New Jersey","625,846","304,738","321,108","38,423","66,870","72,065","99,119","53,081","42,031",43.0,"67,593","469,944","42,667",586,"35,635","261,053",90226,230769,51285,126067,62633,96293,42358,100397,113784,55055,113109,46937,867.0,411300
34027,"Morris County, New Jersey","498,423","244,273","254,150","30,179","53,096","62,351","80,246","37,312","33,591",42.4,"66,155","354,961","14,962",36,"53,056","192,065",106985,181059,75701,132283,78306,109131,53994,115425,130346,66458,129153,53896,556.0,443100
34029,"Ocean County, New Jersey","592,497","285,718","306,779","31,313","64,502","60,206","73,545","39,216","38,848",42.8,"54,153","502,007","16,497",250,"11,854","282,205",62222,224308,50471,91064,59265,62482,65161,74712,82274,42409,80492,34066,1913.0,272900
34031,"Passaic County, New Jersey","507,945","247,924","260,021","35,865","67,844","65,070","69,381","31,007","31,667",36.7,"208,850","209,378","52,589","1,098","26,436","177,006",62016,163868,34336,101741,42439,88884,40620,62489,80098,41932,73390,35264,136.0,339900
34033,"Salem County, New Jersey","63,436","31,035","32,401","3,943","6,888","7,468","8,726","5,443","3,994",41.2,"5,356","47,422","7,884",162,774,"27,613",53662,24195,28229,21076,35430,58141,37589,60640,65105,38115,75103,32126,50.0,183400
34035,"Somerset County, New Jersey","333,751","162,691","171,060","21,052","34,171","44,685","54,446","27,715","19,632",41.5,"48,740","189,184","31,374",596,"57,269","126,301",104478,116169,70854,152558,71172,113719,13964,106840,132231,59855,130939,50903,370.0,422800
34039,"Union County, New Jersey","555,630","271,004","284,626","34,629","71,809","76,937","81,114","37,052","33,696",38.5,"173,726","216,560","109,852",58,"27,524","201,961",72028,187922,55146,105941,53361,98584,45803,73610,83880,51007,83770,41792,370.0,357800
34041,"Warren County, New Jersey","106,617","52,752","53,865","6,452","11,989","12,677","16,703","10,657","6,168",44.1,"9,405","87,731","4,873",67,"2,825","45,445",74867,40512,76558,59894,58870,76291,30474,86667,96804,55972,97264,48543,104.0,252200
35001,"Bernalillo County, New Mexico","676,953","331,988","344,965","45,381","101,234","84,789","85,768","45,000","43,345",37.4,"336,724","264,160","16,562","28,228","17,672","289,854",50601,262328,45462,66064,43250,59744,24533,50606,60907,42540,62038,31666,1031.0,194200
35013,"Doña Ana County, New Mexico","214,207","105,526","108,681","23,379","27,641","22,642","22,893","12,694","11,824",33.5,"145,671","59,438","3,381","1,784","2,341","85,228",37496,75759,45667,58350,33203,55694,17976,38330,45714,35584,47776,21560,757.0,141300
35035,"Otero County, New Mexico","65,410","33,001","32,409","4,138","9,552","7,346","7,667","3,977","3,743",35.8,"24,694","32,222","2,199","4,133",969,"30,916",43646,22384,68047,"2,500-",31018,47209,35431,49535,46634,40551,54377,29514,2.0,102700
35043,"Sandoval County, New Mexico","142,025","69,889","72,136","6,481","18,257","17,852","18,387","10,807","8,802",38.8,"54,067","62,557","2,829","17,380","1,374","55,241",57158,49821,70761,47083,49914,66007,47568,57444,70375,45643,69271,35800,804.0,180200
35049,"Santa Fe County, New Mexico","148,651","72,532","76,119","7,555","17,070","16,522","18,989","11,926","12,189",46.0,"75,872","63,681","1,260","3,838","1,945","71,875",57863,60096,98625,202735,47102,68173,34739,52777,61286,59898,68835,42409,117.0,278000
36001,"Albany County, New York","308,846","150,008","158,838","33,508","39,492","35,494","39,868","21,843","19,270",37.9,"18,015","222,791","35,992",298,"20,938","139,522",61754,125329,27035,66309,36137,69531,19564,64470,80114,48626,85897,40299,395.0,221500
36005,"Bronx County, New York","1,455,720","686,382","769,338","114,941","231,644","184,048","188,735","82,289","73,572",33.6,"815,422","131,556","428,954","3,393","50,926","525,788",37525,498539,41675,50285,31978,57362,32803,40120,42633,27539,42602,23673,2.0,378000
36007,"Broome County, New York","195,334","95,998","99,336","18,263","22,595","19,602","25,194","13,644","13,674",39.6,"8,000","163,212","10,501",0,"7,006","89,618",50463,76957,21013,26165,17190,53666,21397,51171,62491,39821,63692,26920,99.0,121600
36013,"Chautauqua County, New York","129,504","63,937","65,567","8,694","15,924","13,022","16,472","10,578","9,065",42.2,"9,652","113,341","3,490",326,760,"66,566",42204,51705,17086,19228,19188,44913,25751,44061,52577,33319,56959,24519,67.0,87000
36015,"Chemung County, New York","86,322","43,024","43,298","5,402","10,127","10,537","11,454","6,349","6,106",41.5,"2,620","74,407","4,535",171,"1,588","38,323",51269,34418,23570,110325,71033,51580,27415,55572,63072,37185,69651,23150,41.0,111600
36027,"Dutchess County, New York","294,473","145,770","148,703","21,969","33,868","32,790","45,357","23,308","20,412",41.8,"35,301","209,939","29,527",764,"10,687","119,291",74115,108200,46031,116198,65757,76777,22985,77392,93994,56017,91993,42124,244.0,279300
36029,"Erie County, New York","921,046","446,090","474,956","63,718","129,214","101,335","124,300","64,748","66,926",40.0,"49,008","697,733","119,079","3,736","34,015","422,428",54246,380473,28249,46849,24348,61847,26679,58698,66696,39195,73253,31841,776.0,146400
36047,"Kings County, New York","2,629,150","1,247,152","1,381,998","175,001","483,666","365,561","317,714","148,949","141,963",34.8,"505,183","941,711","799,485","3,024","314,019","1,031,125",55150,941871,46132,60832,38747,75144,39526,69919,58191,30868,61989,41030,149.0,667000
36055,"Monroe County, New York","747,727","361,383","386,344","54,274","103,865","83,295","100,761","54,585","47,208",38.7,"63,794","528,993","108,737","1,692","26,135","326,652",54492,299224,30203,56184,26731,62464,25769,56987,68171,42552,73088,33895,748.0,143100
36059,"Nassau County, New York","1,361,500","661,023","700,477","88,815","155,840","162,437","200,043","104,454","87,778",41.5,"228,388","823,292","153,288","1,838","127,495","466,987",105870,440785,93547,131321,80390,111961,55506,116447,127873,63778,125601,43643,609.0,471900
36061,"New York County, New York","1,643,734","779,699","864,035","116,521","372,335","239,181","206,975","93,101","93,586",37.1,"427,224","769,153","206,110","2,299","201,309","875,990",77559,748293,31489,75588,35994,116359,52727,108940,72573,38302,99195,67843,4.0,1003400
36065,"Oneida County, New York","231,190","114,737","116,453","15,485","28,214","25,030","32,077","17,771","14,814",41.1,"12,743","189,960","11,996",205,"9,824","103,763",52996,87929,24930,42702,25233,56316,37798,60317,63359,38881,67107,30846,148.0,125000
36067,"Onondaga County, New York","466,194","224,766","241,428","32,100","61,136","53,055","62,493","35,206","29,717",38.7,"22,308","358,921","50,261","1,741","17,368","205,492",56991,182984,26899,50311,36820,63414,25330,62351,71056,41792,76453,33844,402.0,139800
36069,"Ontario County, New York","109,828","53,977","55,851","6,610","11,868","11,989","16,386","7,484","8,846",44.3,"4,964","99,027","2,760",190,"1,345","50,328",57448,45187,20951,235254,32021,58759,46978,57265,72871,45084,76497,35712,345.0,154300
36071,"Orange County, New York","379,210","189,312","189,898","29,077","43,854","45,161","55,025","25,383","22,323",37.2,"76,240","245,371","35,358","1,105","10,415","141,147",73025,124365,55009,65669,55922,81106,19113,79400,90366,47601,89797,38069,477.0,258800
36081,"Queens County, New York","2,333,054","1,131,856","1,201,198","149,292","381,573","325,901","324,626","154,703","141,926",38.3,"653,694","579,780","397,247","5,720","589,414","851,576",62207,761819,65284,55600,52705,71770,43950,70917,69115,39376,70538,42671,190.0,508000
36083,"Rensselaer County, New York","160,070","78,869","81,201","11,492","22,217","18,065","22,256","13,291","9,634",39.5,"7,832","133,674","9,026",102,"3,950","71,946",65965,62816,42480,45195,42731,69982,29301,67450,85606,45125,83174,37377,131.0,184200
36085,"Richmond County, New York","476,015","230,553","245,462","31,408","63,666","60,389","68,126","33,660","30,939",39.7,"87,567","292,822","45,288",143,"40,174","179,391",77197,164289,49445,99854,51126,85662,36209,83089,92274,45838,93093,34500,216.0,477100
36087,"Rockland County, New York","326,780","159,480","167,300","21,952","36,242","36,934","42,277","23,244","16,084",36.5,"57,368","204,249","37,587",462,"19,686","105,171",85515,99257,70363,132492,56857,91421,25029,72356,115031,65942,101100,51545,111.0,431600
36091,"Saratoga County, New York","227,053","113,487","113,566","14,920","27,101","27,958","35,248","16,461","15,717",42.0,"7,034","205,853","2,385",399,"6,797","104,117",76097,93703,73681,111031,90191,75004,57533,87274,92094,51515,92050,45562,750.0,250400
36093,"Schenectady County, New York","154,553","74,263","80,290","10,383","19,528","18,322","21,427","12,138","9,123",40.1,"10,664","112,103","14,108",258,"6,739","68,492",58331,48720,31685,39792,37353,66792,20215,50894,71824,47417,76279,34293,76.0,168100
36101,"Steuben County, New York","96,940","48,179","48,761","5,765","11,026","11,144","13,472","7,928","6,806",42.3,"1,611","90,674","1,546",120,"1,298","48,703",50575,38458,73750,122575,35446,50131,40606,51577,59621,39161,59901,31958,80.0,100700
36103,"Suffolk County, New York","1,492,583","734,100","758,483","99,821","171,566","178,774","233,661","106,994","100,481",41.2,"283,932","1,015,171","107,613","1,861","58,095","570,952",92933,474311,73357,123621,74245,98065,48435,100061,109534,61620,107747,47270,908.0,386400
36119,"Westchester County, New York","974,542","471,884","502,658","62,251","109,889","124,664","145,137","67,579","62,031",40.7,"237,991","524,327","133,109","1,697","57,649","369,652",89709,342216,57196,112428,54861,111119,30887,95627,109098,59758,113190,47468,291.0,516500
37001,"Alamance County, North Carolina","159,688","76,240","83,448","10,516","19,163","19,468","22,270","10,929","10,047",39.9,"20,069","103,147","30,761",463,"2,245","69,164",45100,64369,35255,116758,36795,51748,21838,46001,53070,39904,57989,27845,938.0,148700
37025,"Cabarrus County, North Carolina","201,590","97,770","103,820","10,537","24,777","28,676","29,687","13,327","10,233",37.7,"20,389","135,064","33,607",511,"6,212","77,421",63386,70438,52703,127254,41884,68421,36256,71896,66588,47570,74954,39810,1379.0,199200
37031,"Carteret County, North Carolina","68,890","33,599","35,291","2,858","7,191","7,861","9,268","5,098","6,028",48.0,"3,022","59,381","3,757",162,546,"49,368",51206,27506,32475,197617,43646,52686,45029,59159,53999,40565,63185,26804,321.0,218500
37035,"Catawba County, North Carolina","156,459","77,838","78,621","9,080","17,317","20,163","23,043","11,367","9,289",41.3,"14,799","118,928","13,450",517,"6,466","68,334",48913,61618,36834,75799,37085,50838,23457,50061,54633,39115,61567,29238,321.0,145600
37037,"Chatham County, North Carolina","72,243","34,139","38,104","2,698","6,196","8,537","10,043","5,139","5,147",47.1,"8,626","52,221","7,983",0,868,"31,111",62961,28568,24918,210211,41314,76378,50526,66853,68797,50754,80286,28698,707.0,295800
37051,"Cumberland County, North Carolina","327,127","160,604","166,523","30,543","55,003","38,761","37,390","19,213","15,728",32.0,"37,078","142,822","119,348","4,105","7,224","145,299",45205,124014,37001,40589,41611,50629,29892,46314,51500,40220,51697,31733,623.0,134300
37057,"Davidson County, North Carolina","164,926","79,467","85,459","8,841","18,632","19,451","24,936","13,320","9,403",42.3,"11,571","132,695","13,621",57,"2,630","73,639",45678,62695,22131,91000,33450,49994,31030,49802,55909,32452,56744,27835,1055.0,131800
37063,"Durham County, North Carolina","306,212","146,455","159,757","23,806","56,190","42,602","38,923","18,854","16,584",35.1,"40,931","129,108","111,820",622,"15,137","133,491",53832,123697,40912,66390,47155,69401,34148,52133,67684,49577,74524,40034,1763.0,194800
37067,"Forsyth County, North Carolina","371,511","176,789","194,722","25,059","47,580","45,237","50,660","25,536","23,112",38.0,"47,211","211,814","95,724",838,"8,388","163,285",48271,146219,31192,87178,34880,59486,26935,46877,60016,42042,59503,30113,985.0,153200
37071,"Gaston County, North Carolina","216,965","104,655","112,310","12,585","27,358","27,722","31,942","13,004","15,340",39.8,"14,690","159,129","33,988","1,004","3,627","91,553",48711,82982,31239,71538,39167,52269,30578,51809,56974,34520,56697,30111,1036.0,136400
37081,"Guilford County, North Carolina","521,330","246,962","274,368","37,933","71,413","65,043","71,396","34,161","30,264",37.1,"40,991","265,954","173,019","1,614","26,082","226,748",47262,201520,33004,57583,36063,58609,21699,46742,57055,39025,59626,31912,1184.0,160900
37085,"Harnett County, North Carolina","130,881","65,600","65,281","8,119","20,687","17,485","16,725","6,619","7,233",34.0,"16,290","81,056","26,994",522,916,"50,611",51637,43960,32325,108430,45495,58111,30342,56759,57525,33196,61160,29857,678.0,153600
37097,"Iredell County, North Carolina","172,916","85,047","87,869","9,801","19,343","22,454","26,894","12,943","9,706",40.8,"13,009","131,792","21,483",194,"4,410","72,167",55891,65037,35401,100776,36532,59649,35867,61433,67411,39418,66550,34826,1117.0,182900
37119,"Mecklenburg County, North Carolina","1,054,835","506,610","548,225","69,220","176,519","156,976","144,832","59,261","55,155",35.0,"136,714","500,214","327,612","2,181","59,379","435,023",62978,399504,46006,87837,43056,80685,30681,62678,78692,46082,77264,44383,4901.0,221400
37125,"Moore County, North Carolina","95,776","45,342","50,434","3,203","10,520","10,407","12,012","6,317","6,639",45.4,"6,166","74,077","13,027",86,"1,649","46,292",52279,38786,36864,47152,26042,56670,19861,72135,51798,40571,74000,26942,731.0,217600
37133,"Onslow County, North Carolina","187,136","101,034","86,102","30,929","33,173","20,270","14,844","8,166","6,968",26.6,"22,763","124,501","23,509",469,"3,350","77,793",47150,61766,39802,44294,40029,50913,35037,57778,54209,36332,54228,30369,785.0,151500
37135,"Orange County, North Carolina","141,796","67,401","74,395","19,380","17,928","16,087","19,212","8,824","8,395",34.1,"11,870","97,843","14,745",669,"10,928","56,964",66423,50203,43555,92519,43435,70713,18125,66671,87779,53241,90210,36450,404.0,304000
37147,"Pitt County, North Carolina","177,220","83,449","93,771","20,391","24,692","20,731","20,715","11,071","8,392",32.1,"11,010","97,470","60,636",640,"2,983","77,909",46573,70019,35471,48585,61327,56079,14573,54914,52897,44158,63308,26516,466.0,138400
37151,"Randolph County, North Carolina","143,416","70,702","72,714","8,004","16,222","16,923","21,931","11,235","8,741",42.6,"15,966","113,676","8,923",262,"1,448","61,545",44836,56793,40737,31688,34827,48885,41920,52513,52612,35706,54002,25652,304.0,116800
37155,"Robeson County, North Carolina","133,235","63,685","69,550","9,934","17,000","16,332","16,897","8,168","8,549",36.3,"11,453","34,011","32,097","52,269",958,"52,157",34254,45123,31563,90870,28786,40555,13142,38639,34724,31317,41239,18146,85.0,74200
37171,"Surry County, North Carolina","72,113","35,755","36,358","3,861","7,098","8,590","11,139","5,322","4,329",44.3,"7,428","60,757","2,632",153,406,"33,710",36802,28261,32422,51548,34401,37531,42599,40320,45349,29714,48957,17446,89.0,118100
37179,"Union County, North Carolina","226,606","110,942","115,664","12,765","21,288","32,574","37,076","15,430","10,461",38.4,"24,917","164,705","25,532",528,"5,792","79,391",71588,74763,49810,131356,47692,76699,30236,72609,83249,44111,80040,33056,1566.0,223300
37183,"Wake County, North Carolina","1,046,791","508,628","538,163","67,119","153,563","158,514","152,557","65,990","51,165",36.0,"105,127","631,306","209,310","2,548","69,506","420,486",76097,387771,51250,100607,45459,86834,37840,77071,92339,51730,94265,48339,6987.0,268400
37191,"Wayne County, North Carolina","124,150","60,609","63,541","8,044","16,923","14,585","16,464","7,687","8,182",37.3,"14,280","66,750","36,962",324,"1,539","53,400",41711,47240,27120,58086,30329,51809,25277,45538,48720,30648,55021,21672,260.0,127800
37193,"Wilkes County, North Carolina","68,740","33,877","34,863","4,063","7,106","7,948","10,020","4,514","5,572",44.2,"4,284","60,231","1,645",10,"1,232","33,112",41332,28771,58385,66304,57771,40608,24063,43027,56606,33879,52621,20501,96.0,130400
38015,"Burleigh County, North Dakota","94,487","46,686","47,801","6,368","13,887","11,737","11,378","6,478","5,667",36.5,"2,200","84,419","1,921","4,023",674,"41,977",64558,39075,29578,118959,73962,66326,31652,82207,77491,41558,85747,42291,451.0,249700
