GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS,median housing price
26037,"Clinton County, Michigan","77,297","38,310","38,987","6,366","8,444","9,325","11,256","5,335","5,182",39.7,"3,424","69,731","1,190",104,"1,258","30,871",58453,28448,14892,23467,49562,60321,14916,62093,70368,43387,73770,31180,121.0,161300
26049,"Genesee County, Michigan","412,895","199,131","213,764","27,783","47,526","50,645","58,030","30,550","26,428",39.7,"13,384","299,207","82,406","2,140","4,464","190,905",41682,167096,25571,90673,35101,46901,17849,42204,48742,37890,52091,26972,271.0,93800
26065,"Ingham County, Michigan","284,582","137,846","146,736","40,022","37,323","31,076","32,817","17,001","16,270",31.6,"21,582","202,187","33,155",778,"15,648","122,077",45616,110794,33767,43116,45251,48024,24127,47551,58900,40844,61624,31358,243.0,114800
26073,"Isabella County, Michigan","70,616","34,589","36,027","15,062","8,479","6,359","6,993","3,804","3,427",26.3,"2,633","60,875","1,687","1,991",850,"28,690",41931,24999,"2,500-",50688,13935,43537,15566,51756,60694,38154,58757,23889,56.0,129700
26077,"Kalamazoo County, Michigan","258,818","126,905","131,913","31,997","34,160","29,333","30,867","15,635","15,417",34.2,"12,067","202,770","26,804",727,"6,494","110,308",45148,100171,25662,51635,42086,50494,24334,51750,60819,39282,62253,29076,430.0,135700
26081,"Kent County, Michigan","629,237","309,318","319,919","45,950","94,927","77,503","83,109","41,961","34,247",34.9,"63,679","470,770","58,299","2,540","16,284","248,730",53304,231986,25833,61977,35220,59117,25733,60642,62252,40104,64259,30763,1281.0,141200
26099,"Macomb County, Michigan","860,112","418,101","442,011","55,692","105,242","110,263","130,100","61,406","56,317",40.9,"21,347","693,284","92,075","2,080","31,794","361,278",54792,337712,35953,56015,51066,57706,31327,59223,66618,39437,66897,33959,1180.0,134900
26103,"Marquette County, Michigan","67,676","34,518","33,158","7,841","8,126","6,970","8,373","5,128","4,939",39.0,991,"62,588","1,444",440,611,"34,497",44267,26250,51205,143553,28833,44734,15586,51226,47594,38868,58750,23076,92.0,137400
26115,"Monroe County, Michigan","149,824","73,902","75,922","8,942","16,673","18,821","22,122","12,326","10,140",42.1,"5,081","136,950","3,172",520,"1,218","63,513",57275,57879,49068,75144,32691,57928,35723,61974,70166,36305,69423,29543,239.0,140500
26125,"Oakland County, Michigan","1,237,868","601,629","636,239","73,347","151,622","160,958","188,355","93,325","81,898",40.9,"46,451","905,395","171,827","2,509","80,913","533,071",69293,492063,47048,102116,45210,73016,29956,73916,84099,47238,89478,40378,2114.0,192800
26145,"Saginaw County, Michigan","195,012","94,108","100,904","14,308","22,173","23,206","25,939","14,409","12,953",40.3,"15,869","136,400","35,282",569,"2,539","86,792",44931,78000,25562,54462,44075,50359,23571,46540,54658,40449,55566,28718,104.0,89700
26147,"St. Clair County, Michigan","160,078","79,269","80,809","9,256","17,012","18,633","25,597","12,662","11,367",43.1,"5,091","146,395","3,230",207,"1,167","71,766",50319,62728,20287,143327,48962,50913,21186,54425,57397,37011,62526,28433,113.0,126800
26161,"Washtenaw County, Michigan","356,874","176,319","180,555","45,203","50,043","41,777","45,184","20,747","20,898",33.5,"15,842","252,813","40,794",417,"31,311","148,496",62845,137240,39626,63470,42274,68535,25786,64825,81626,53338,85556,39837,385.0,212400
26163,"Wayne County, Michigan","1,764,804","848,652","916,152","130,271","223,014","220,805","244,197","126,737","107,138",37.7,"99,946","879,519","688,387","5,907","52,870","814,470",41435,661414,26973,66389,43816,54607,20756,42839,49220,34064,51870,25584,704.0,84900
27003,"Anoka County, Minnesota","341,864","171,229","170,635","19,670","45,068","47,301","53,795","25,551","18,903",38.2,"13,750","284,984","17,714","1,437","13,627","129,583",70915,124579,42839,74709,44846,72772,46342,73443,86124,43308,84460,41458,702.0,188300
27037,"Dakota County, Minnesota","412,529","202,373","210,156","24,010","54,986","55,321","62,828","30,204","22,515",37.7,"27,148","330,239","22,164","1,027","19,643","162,879",76213,157153,46484,75341,41904,80166,49833,81704,92503,47708,92482,44394,944.0,225000
27053,"Hennepin County, Minnesota","1,212,064","596,455","615,609","79,790","207,176","158,920","164,313","83,051","69,031",36.2,"82,623","848,646","148,899","6,824","84,783","522,907",64433,493219,26031,76096,42309,73800,26036,71679,80481,42755,87410,41402,1655.0,228000
27109,"Olmsted County, Minnesota","150,287","73,728","76,559","8,125","22,731","18,892","20,614","10,478","8,717",37.4,"6,777","122,289","8,637",124,"9,795","61,768",69731,58607,28769,62487,52568,75370,31334,75917,86286,53745,86973,40471,497.0,174500
27123,"Ramsey County, Minnesota","532,655","259,405","273,250","41,822","87,540","62,563","66,247","33,387","32,257",34.6,"39,106","340,929","59,123","3,319","73,002","218,192",55101,207243,24190,45676,33750,63251,26262,57695,66495,41259,73896,36333,235.0,197700
27131,"Rice County, Minnesota","65,151","33,079","32,072","5,297","7,624","8,104","8,973","4,136","3,659",36.6,"5,107","54,713","2,986",259,"1,242","24,570",60527,22933,18006,83386,37833,61279,35856,62644,82221,32743,73663,27564,105.0,195700
27137,"St. Louis County, Minnesota","200,949","100,991","99,958","18,174","24,412","21,554","25,622","16,057","15,087",41.0,"2,956","183,683","3,353","3,901","2,025","103,222",50040,85475,12982,34073,56418,51214,19898,60188,59747,36848,66147,26952,304.0,134800
27139,"Scott County, Minnesota","139,672","70,246","69,426","7,683","17,223","21,262","22,420","8,639","5,993",35.5,"6,668","115,778","4,713","1,247","8,599","49,175",92107,46741,87342,97216,68833,93152,42306,101202,100810,49309,102808,46240,443.0,257000
27145,"Stearns County, Minnesota","152,912","76,869","76,043","16,861","19,316","16,592","19,812","10,543","7,466",34.0,"4,690","136,473","6,055",690,"3,203","62,905",56040,57226,28351,48036,27881,58465,33702,64462,70832,34979,70052,35103,305.0,166200
27171,"Wright County, Minnesota","129,918","65,286","64,632","6,556","15,769","19,507","19,109","7,004","6,832",36.1,"3,566","120,929","1,624",205,"1,919","49,896",77442,44435,36345,108148,111946,76703,64251,88252,85776,40833,87691,36545,548.0,200900
28047,"Harrison County, Mississippi","199,058","98,736","100,322","14,991","28,965","24,447","26,245","12,795","11,328",35.8,"10,726","129,640","46,159",709,"4,581","89,743",40846,78512,23939,45417,44991,46765,22889,43775,42356,39669,48126,27238,760.0,132100
28049,"Hinds County, Mississippi","243,729","114,259","129,470","20,438","35,508","29,042","30,451","16,638","12,811",34.2,"3,892","63,673","172,219",247,"1,882","104,091",38543,88660,32298,81122,45857,64286,21406,39277,45107,33253,49459,23653,611.0,107900
28089,"Madison County, Mississippi","101,688","48,183","53,505","6,085","13,292","14,407","13,962","5,745","6,693",37.2,"2,867","56,721","39,193",45,"2,434","41,143",67746,36629,47120,107761,37356,82208,28750,66656,82678,50256,78574,35529,742.0,205600
28121,"Rankin County, Mississippi","148,070","71,982","76,088","8,586","20,912","22,752","19,378","9,982","7,880",36.7,"3,852","110,561","29,888",298,"1,941","58,213",58755,54093,50703,87188,45390,60964,46002,62392,73048,37411,70513,31505,565.0,155300
29031,"Cape Girardeau County, Missouri","78,043","38,194","39,849","8,580","9,580","9,016","9,902","4,177","5,281",37.3,"1,733","67,561","6,145",227,995,"33,037",47438,29949,28184,"2,500-",28221,50418,13379,51255,58933,38608,60391,22639,163.0,142500
29037,"Cass County, Missouri","100,889","49,453","51,436","5,347","12,099","13,741","13,634","7,166","6,466",39.8,"4,296","89,448","3,839",447,802,"40,485",60849,38241,59253,91991,68458,61221,38776,71427,68036,37655,72061,36559,265.0,163200
29047,"Clay County, Missouri","233,682","115,222","118,460","13,478","33,528","33,158","31,541","15,525","13,114",37.2,"15,430","192,642","13,340","1,050","4,376","94,978",61384,88345,33497,47999,47846,64786,30244,70471,74975,41416,73816,34150,217.0,153900
29077,"Greene County, Missouri","285,865","139,149","146,716","30,425","38,739","33,805","36,239","18,116","15,214",36.4,"9,952","252,637","9,994",674,"4,849","129,163",39611,117910,25977,19540,44478,39806,16030,50169,49109,33088,53854,25068,633.0,130900
29095,"Jackson County, Missouri","683,191","330,880","352,311","45,310","102,646","85,591","92,149","48,462","38,072",36.8,"60,005","426,274","161,142","2,176","12,321","314,695",45874,272945,30808,41834,30857,55926,21547,50179,54270,36078,62918,29182,1378.0,125200
29165,"Platte County, Missouri","94,788","46,910","47,878","5,396","12,042","13,351","14,085","7,246","5,433",38.8,"5,373","78,195","5,636",562,"2,579","40,151",69787,36951,47069,58783,80258,70785,42115,68726,81597,48427,81824,42254,214.0,202800
29183,"St. Charles County, Missouri","379,493","186,419","193,074","23,897","50,106","50,261","55,621","26,458","20,606",37.5,"11,852","333,686","17,387",713,"8,906","147,195",73989,140043,55154,105060,73257,74554,29244,80241,90589,45930,88592,38971,1783.0,189600
29189,"St. Louis County, Missouri","1,001,876","474,132","527,744","63,114","126,418","118,659","139,838","74,782","65,007",40.4,"27,528","675,600","235,905","1,544","37,841","438,116",59993,398531,37835,110429,74840,69389,24865,65072,74854,44180,79456,35076,727.0,173100
29510,"St. Louis city, Missouri","317,419","153,044","164,375","24,638","61,718","40,396","40,444","21,767","19,287",34.9,"12,047","136,685","148,773",663,"9,333","175,369",35959,137784,20820,47995,41195,50334,12968,40175,40110,26511,45324,26201,96.0,113800
30063,"Missoula County, Montana","112,684","57,192","55,492","13,598","16,626","13,459","13,521","7,981","6,405",35.1,"3,489","101,104",392,"4,357","1,054","51,415",44289,46407,23675,"2,500-",40376,45745,24660,50261,60247,38121,68982,29021,227.0,246800
31055,"Douglas County, Nebraska","543,244","268,315","274,929","36,466","87,419","70,000","69,305","33,729","28,952",34.0,"64,924","384,317","59,738","2,190","17,290","226,907",52505,209520,28230,44818,38007,60958,30171,55143,65547,37769,68776,32442,1415.0,144400
31109,"Lancaster County, Nebraska","301,795","149,611","152,184","35,073","43,273","36,640","34,202","19,398","15,715",33.1,"19,807","249,864","12,107",538,"12,891","124,818",51766,119205,24394,46696,34438,54847,26356,51925,70525,43804,69836,32584,985.0,150400
31153,"Sarpy County, Nebraska","172,193","86,883","85,310","10,363","25,863","24,740","22,515","10,323","7,921",34.1,"14,310","141,571","6,661",438,"3,924","65,934",73775,63029,54529,61563,57228,76427,30007,78241,87472,52520,83975,43859,886.0,163200
32003,"Clark County, Nevada","2,069,681","1,036,634","1,033,047","139,183","305,369","293,310","278,574","125,609","113,439",36.8,"627,310","934,044","219,525","7,898","189,498","863,073",51214,731322,35977,60584,44125,57510,33124,52379,59219,40332,60023,34430,6809.0,188700
32031,"Washoe County, Nevada","440,078","221,033","219,045","31,625","63,499","52,990","60,134","29,270","28,693",37.6,"103,606","282,185","9,016","5,627","21,611","187,153",52618,166641,38413,47472,41783,56152,27353,57447,60396,41771,65917,31156,1501.0,233300
33011,"Hillsborough County, New Hampshire","405,184","200,676","204,508","25,052","52,104","51,831","65,490","31,443","24,339",40.3,"24,148","349,258","8,142",459,"14,614","167,428",71422,153482,46710,92082,44012,73022,33551,76401,88037,44838,84553,42438,464.0,244700
34001,"Atlantic County, New Jersey","275,209","133,332","141,877","18,052","32,965","32,987","40,364","19,558","18,591",41.1,"50,884","155,922","39,941",342,"22,964","127,386",55313,101937,28387,56227,41882,67822,42409,54343,69857,42911,65151,35141,392.0,217000
34003,"Bergen County, New Jersey","933,572","452,192","481,380","53,220","109,215","126,520","145,036","68,245","57,223",41.6,"172,632","544,312","50,107","1,523","148,702","356,367",84677,337469,70366,98820,60505,91189,43819,88932,101512,53419,102642,45009,1002.0,434400
34005,"Burlington County, New Jersey","449,722","221,077","228,645","29,797","54,159","56,297","70,988","34,782","25,813",41.2,"33,940","308,667","67,952",118,"19,690","177,671",80896,165424,70116,120315,68958,82307,52660,90286,97474,48493,96665,41229,560.0,241000
34007,"Camden County, New Jersey","511,038","246,886","264,152","33,211","69,172","65,352","73,250","35,239","30,991",38.3,"79,900","297,047","95,017","1,233","29,461","206,640",62330,188064,38768,70792,42771,72733,28707,65907,76794,40163,76705,34451,294.0,194300
34013,"Essex County, New Jersey","795,723","382,516","413,207","55,347","108,021","112,548","115,465","50,422","43,384",37.0,"176,198","250,948","310,841","1,519","39,922","314,545",54754,277735,39828,101550,43845,90722,28638,55600,67312,34660,71102,32446,308.0,348000
34015,"Gloucester County, New Jersey","290,951","140,872","150,079","20,168","35,113","37,676","44,566","20,850","18,067",39.7,"16,510","230,338","29,557",39,"8,164","112,272",79704,104305,60683,112806,52326,82816,22455,93984,93196,46457,98478,37986,487.0,209600
34017,"Hudson County, New Jersey","669,115","332,668","336,447","46,924","140,112","104,351","86,214","33,927","35,505",34.8,"288,684","194,961","75,287",557,"99,249","277,172",58479,253300,44317,93030,41468,75340,38737,75465,56747,30482,61218,47232,272.0,340900
34021,"Mercer County, New Jersey","371,537","181,911","189,626","29,282","46,574","49,284","54,481","25,416","21,602",38.4,"61,562","191,988","73,437",225,"37,568","144,999",74961,131564,44336,136522,44020,93583,33329,69078,92076,60196,92443,42601,239.0,272000
34023,"Middlesex County, New Jersey","836,297","411,888","424,409","57,138","117,673","116,681","120,475","56,206","47,768",37.9,"166,252","378,570","77,610","1,067","198,778","299,506",77682,282860,70887,111377,52398,78015,46257,86750,88735,50236,93517,44758,783.0,320900
34025,"Monmouth County, New Jersey","629,279","306,229","323,050","37,792","66,427","75,796","104,273","50,744","40,336",42.3,"66,047","475,400","40,509",125,"33,341","260,754",88413,230391,46300,130019,57696,93000,29382,92233,108276,54217,110805,45226,1014.0,387900
34027,"Morris County, New Jersey","499,727","244,294","255,433","28,013","53,797","63,652","84,780","37,292","30,738",42.4,"64,064","361,243","15,853",404,"50,561","191,482",100579,179654,69158,111604,77111,102464,61231,110660,121327,60498,121522,51943,658.0,434700
34029,"Ocean County, New Jersey","586,301","282,755","303,546","32,994","64,088","61,075","75,526","38,743","36,360",42.9,"52,274","497,727","16,501",116,"11,685","278,634",63653,220941,52065,118580,55205,64359,33346,69567,85282,43005,74501,35298,2660.0,258500
34031,"Passaic County, New Jersey","508,856","247,898","260,958","36,740","67,338","66,934","71,397","32,395","28,672",36.7,"201,465","217,197","55,624",863,"26,950","176,724",58804,159309,36479,94682,40907,82517,36605,52771,80660,39545,72922,31878,172.0,332800
34033,"Salem County, New Jersey","64,715","31,144","33,571","3,328","8,412","7,537","9,433","5,159","4,197",41.9,"5,170","48,768","9,777",75,163,"27,563",57377,23832,29527,"250,000+",30793,67188,22404,72066,70257,39689,73971,31299,51.0,180500
34035,"Somerset County, New Jersey","332,568","162,445","170,123","18,430","35,756","45,638","55,861","24,734","21,352",41.6,"47,367","194,625","29,960",262,"55,073","126,037",100301,117482,69439,133351,62900,104992,48508,100876,122853,54302,117587,52862,595.0,392700
34037,"Sussex County, New Jersey","144,909","72,128","72,781","8,690","13,823","18,075","25,200","12,612","10,423",43.9,"10,550","126,535","3,033",72,"2,654","62,201",82075,54174,84565,93456,105677,81083,26234,98680,90885,58288,96958,48172,158.0,265200
34039,"Union County, New Jersey","552,939","269,523","283,416","35,291","70,978","77,301","83,646","39,055","28,688",37.9,"165,966","230,333","112,874",222,"27,823","201,601",69032,186037,51918,131034,49698,93912,37298,66295,88085,47457,82704,38580,406.0,339800
35001,"Bernalillo County, New Mexico","675,551","330,678","344,873","48,183","102,191","83,134","88,112","43,543","42,160",36.8,"330,853","269,869","16,588","29,085","15,774","288,413",47134,261279,37577,62061,40312,56177,23366,47883,55560,40685,60359,30992,1219.0,184600
35049,"Santa Fe County, New Mexico","148,164","72,330","75,834","8,505","16,898","17,468","20,065","12,084","12,420",44.6,"75,949","63,692","1,147","3,814","1,858","71,726",52809,60565,33962,58758,42228,61632,44230,46296,61888,48046,60314,41901,161.0,269300
36001,"Albany County, New York","308,171","147,613","160,558","30,905","41,181","34,988","41,384","22,756","17,768",38.0,"17,629","227,276","36,136",161,"18,754","138,229",60655,124716,32280,69653,46544,67682,32468,66197,80202,45194,85220,41190,369.0,208200
36007,"Broome County, New York","197,349","95,942","101,407","18,666","22,822","19,767","26,661","13,006","14,511",39.9,"7,668","166,560","8,842",585,"8,416","89,811",46776,78810,17633,46353,14716,50125,21727,51865,54652,38135,62655,28808,53.0,114200
36009,"Cattaraugus County, New York","78,600","38,511","40,089","5,167","8,552","8,888","10,879","5,874","5,763",42.0,"1,534","71,398","1,481","2,308",783,"40,957",44320,30735,95873,"250,000+",36773,44612,29397,48532,57902,31408,57523,25121,80.0,85400
36019,"Clinton County, New York","81,632","42,446","39,186","8,700","10,291","9,858","11,778","5,680","5,121",39.5,"2,273","73,403","2,952",208,"1,289","35,939",53575,31426,69124,"2,500-",16622,54402,35547,61606,62982,36237,67170,30166,72.0,130200
36027,"Dutchess County, New York","296,579","147,585","148,994","22,738","32,852","35,178","47,586","22,024","19,515",41.3,"34,356","215,280","28,920",421,"11,576","119,108",71165,104190,44691,99878,58183,73744,27489,72448,86885,49034,88738,40971,262.0,270900
36029,"Erie County, New York","922,835","446,724","476,111","66,884","124,373","103,257","130,131","68,593","59,764",40.8,"47,137","703,426","119,530","3,989","30,363","421,172",50132,383657,29402,46468,25186,56523,25900,53514,66015,35858,66374,31095,899.0,131800
36045,"Jefferson County, New York","119,103","62,101","57,002","12,616","18,457","14,174","13,934","6,246","5,813",32.2,"8,705","97,700","6,074",533,"2,262","58,780",51086,43516,31376,44146,34781,54038,32907,53058,61007,40851,60496,32676,107.0,147900
36055,"Monroe County, New York","749,857","362,271","387,586","56,947","102,765","85,505","105,295","51,295","47,681",39.0,"60,541","534,929","109,605",932,"24,971","323,252",51217,298271,24758,57438,31406,58775,21480,55574,65356,36377,67371,32946,773.0,137600
36059,"Nassau County, New York","1,358,627","658,497","700,130","86,397","153,344","166,154","208,057","102,414","83,863",41.5,"219,324","842,187","149,660","1,385","118,164","466,973",99035,440168,82448,118316,75920,103119,57792,106904,120868,62171,114233,45508,640.0,443200
36061,"New York County, New York","1,636,268","772,376","863,892","120,878","371,623","239,220","207,840","94,094","90,936",36.6,"423,963","766,937","205,503","1,893","191,248","867,643",76089,762228,35275,72329,34893,111967,41913,101316,68300,39197,90457,66582,1.0,888500
36063,"Niagara County, New York","213,525","103,992","109,533","14,063","24,977","24,991","31,428","16,890","15,346",42.8,"5,646","184,157","15,447","2,631","2,260","99,197",49700,86907,27439,36250,40752,52629,18237,53180,63886,31131,65536,26661,158.0,105500
36065,"Oneida County, New York","232,871","116,059","116,812","16,419","28,609","25,987","33,350","15,981","15,589",41.6,"12,404","193,325","14,486",357,"8,451","103,967",48803,90583,27517,30524,21085,51520,24890,50690,58845,35625,61147,29428,142.0,116000
36067,"Onondaga County, New York","468,196","225,835","242,361","34,069","61,206","53,466","66,089","33,330","29,414",38.6,"21,494","363,738","51,008","2,610","17,593","204,458",52947,185474,27409,28188,26458,57409,27171,53526,69513,37860,69270,32692,451.0,135800
36071,"Orange County, New York","376,099","187,261","188,838","29,193","41,874","47,208","55,768","25,905","19,923",36.8,"73,073","248,095","36,876",612,"9,520","139,651",70240,124587,60963,68654,54953,75977,31352,66287,89621,46293,84611,38594,424.0,254700
36081,"Queens County, New York","2,321,580","1,126,125","1,195,455","160,078","378,829","332,358","327,362","159,298","126,864",37.8,"650,576","596,952","403,058","5,061","573,391","847,773",57241,785985,56756,55129,49676,66125,34399,64306,63943,37607,63896,40616,214.0,447300
36083,"Rensselaer County, New York","159,774","79,163","80,611","12,025","20,571","19,235","22,986","11,361","11,333",40.4,"7,145","134,693","7,821",37,"3,847","71,818",61457,63289,22585,63122,34315,64600,22973,54758,74051,47876,72018,39291,134.0,180800
36085,"Richmond County, New York","473,279","228,784","244,495","33,120","61,201","61,957","69,481","33,769","29,685",39.7,"85,603","295,732","42,965",693,"37,427","178,596",71121,164971,37509,57224,62615,80346,30805,79968,81639,43578,80937,35517,326.0,441000
36087,"Rockland County, New York","323,866","158,686","165,180","20,969","36,588","36,709","43,427","21,001","17,578",36.4,"55,498","205,061","37,078",336,"20,216","104,524",85037,98873,69149,110506,55532,90759,29773,71591,105141,60160,100463,47163,106.0,414500
36091,"Saratoga County, New York","224,921","110,814","114,107","14,116","26,553","28,753","35,826","16,594","15,043",41.9,"6,629","205,440","3,802",152,"5,204","101,832",72354,90964,81058,90407,76132,71607,34561,81236,82293,47894,86633,48652,612.0,238000
36093,"Schenectady County, New York","155,735","75,487","80,248","11,306","18,283","19,428","22,705","10,701","9,919",38.9,"10,334","116,784","14,996",110,"7,368","68,126",57587,56255,32178,74535,33045,61573,20129,56777,71638,45040,76369,34922,70.0,161700
36103,"Suffolk County, New York","1,502,968","739,987","762,981","100,840","170,654","188,468","243,233","110,802","86,030",40.7,"273,622","1,035,974","109,829","2,451","54,178","570,465",86266,493287,67498,94798,69606,91298,47323,95603,104716,54690,102002,44335,1184.0,368800
36119,"Westchester County, New York","972,634","470,151","502,483","59,741","110,627","127,517","147,902","68,997","56,907",40.3,"230,248","533,527","131,235","1,648","57,255","369,881",83477,342557,51653,120102,54860,103378,32177,90340,104765,53829,107995,43777,296.0,501100
37001,"Alamance County, North Carolina","155,792","74,919","80,873","10,284","18,548","19,211","22,120","10,764","8,652",40.1,"18,878","102,108","27,475",175,"2,325","68,101",39576,62799,35912,63175,36396,42641,14945,41491,50258,30729,51269,23449,593.0,133700
37023,"Burke County, North Carolina","89,486","44,251","45,235","5,712","10,985","10,424","12,948","6,580","6,039",42.8,"5,231","72,766","6,718",253,"3,218","40,651",37086,33214,21641,34263,21232,40726,13390,30327,48985,29090,50528,21929,94.0,115800
37025,"Cabarrus County, North Carolina","192,103","93,957","98,146","9,825","24,730","27,918","27,531","12,666","9,418",37.6,"19,190","132,130","32,791",757,"4,915","75,519",54347,69144,41013,92214,39133,63347,36977,63880,68335,37092,65469,34570,1244.0,169800
37031,"Carteret County, North Carolina","68,811","33,542","35,269","3,520","7,384","7,568","10,069","5,970","5,020",46.9,"2,975","59,284","3,959",164,558,"48,897",48881,28773,31293,36319,26592,50591,22917,46226,53518,44144,63104,28044,225.0,194500
37035,"Catawba County, North Carolina","154,534","75,540","78,994","9,175","17,253","21,165","22,199","11,984","8,684",40.7,"13,760","118,137","13,084",275,"6,195","67,766",44677,56304,24260,55042,28722,47693,42446,44521,59639,33708,52068,27762,209.0,136700
37037,"Chatham County, North Carolina","68,698","34,433","34,265","2,472","5,678","9,245","8,953","5,896","4,096",46.2,"8,802","48,522","8,580",195,657,"29,967",54229,28264,23578,200994,30760,65417,27375,43189,66387,52378,70241,29733,587.0,234100
37049,"Craven County, North Carolina","104,510","53,063","51,447","10,138","13,813","10,514","12,839","6,405","6,434",36.1,"7,425","69,317","20,927",515,"2,153","45,922",43380,40109,31362,22245,45000,47011,39199,51037,46356,38164,49403,31992,254.0,152000
37051,"Cumberland County, North Carolina","326,328","160,004","166,324","32,541","54,766","39,081","38,438","17,931","15,524",31.4,"35,801","147,212","115,110","4,552","8,401","143,893",42248,122359,37512,50960,38639,47019,29664,41301,51619,39058,50746,30004,793.0,124100
37063,"Durham County, North Carolina","294,460","140,545","153,915","22,798","53,375","42,872","36,062","17,219","16,843",34.6,"39,332","124,106","110,824",244,"12,479","128,821",50504,118565,38014,64780,37135,67266,25221,50165,63666,47951,64883,36943,1231.0,181900
37067,"Forsyth County, North Carolina","365,298","173,166","192,132","25,526","46,472","46,664","50,549","24,448","21,671",37.9,"46,066","209,895","93,641",675,"7,587","160,648",45220,146198,30331,67081,27490,54325,20120,45228,53790,39954,57175,30859,961.0,144900
37081,"Guilford County, North Carolina","512,119","243,566","268,553","40,249","68,881","67,584","69,346","35,805","26,634",37.0,"39,139","265,882","170,625","2,141","22,065","223,182",44069,198860,32282,55000,32944,56762,20121,43387,57857,35418,57683,28662,1177.0,154700
37085,"Harnett County, North Carolina","126,666","62,598","64,068","8,737","19,666","17,789","16,265","7,087","5,544",33.2,"15,059","79,366","25,143",945,"1,345","49,321",44880,44153,33700,81038,41080,49509,26375,50591,47751,32956,49639,26560,610.0,137400
37097,"Iredell County, North Carolina","166,675","81,872","84,803","11,155","17,791","21,768","26,770","11,526","9,554",40.1,"12,193","127,371","20,262",529,"3,628","70,280",54384,61911,35309,95859,37614,56746,39963,57463,59580,44830,63546,32244,798.0,166900
37119,"Mecklenburg County, North Carolina","1,012,539","486,970","525,569","70,004","167,060","154,130","138,343","60,714","46,412",34.7,"128,473","493,209","306,587","1,862","53,139","419,150",58841,389047,41250,71861,39040,76834,30880,61125,71083,39671,72204,40355,3896.0,189900
37125,"Moore County, North Carolina","93,077","45,082","47,995","4,555","9,834","10,628","12,604","6,819","5,029",45.3,"5,894","71,940","13,156",80,"1,084","45,235",51328,37179,20652,"2,500-",22230,59664,37623,58381,52391,48255,63554,31301,608.0,191100
37127,"Nash County, North Carolina","94,357","45,598","48,759","5,130","10,134","11,500","13,431","6,041","7,257",40.9,"6,203","48,584","36,762",600,640,"42,389",43209,36957,38584,22925,32035,47720,12900,47814,49531,27273,50849,20958,171.0,117200
37129,"New Hanover County, North Carolina","216,298","103,845","112,453","19,796","30,299","27,906","27,777","14,470","13,269",38.5,"11,616","166,238","31,303",115,"2,695","105,549",49982,90106,27842,111787,35994,54046,15843,46081,62643,48049,66098,31386,922.0,228200
37133,"Onslow County, North Carolina","187,589","102,605","84,984","32,176","32,847","22,291","14,774","8,317","5,190",26.1,"22,677","125,241","31,099",886,"1,059","76,061",47581,61873,38801,34167,36296,50391,34631,53926,52245,43723,53785,32777,1045.0,156800
37135,"Orange County, North Carolina","140,420","67,857","72,563","16,804","17,842","16,552","18,451","8,655","8,442",33.5,"11,767","97,630","16,681",724,"10,634","56,508",59658,51325,43679,60143,43610,64924,21951,63423,75052,51458,82624,38101,304.0,281400
37151,"Randolph County, North Carolina","142,778","69,935","72,843","8,512","15,548","19,915","20,159","8,487","9,814",40.8,"15,908","114,247","8,603",247,"1,470","61,248",41107,53711,35508,33554,27379,44105,25536,46229,49036,32611,49371,25975,184.0,110800
37179,"Union County, North Carolina","218,568","107,294","111,274","10,424","21,846","33,440","34,773","12,760","10,203",37.9,"23,947","160,042","25,306","1,276","4,519","76,512",62898,71569,45207,126202,39468,68089,26795,68915,72657,38400,71554,31452,1421.0,209700
37183,"Wake County, North Carolina","998,691","486,289","512,402","66,200","147,177","155,608","144,894","57,857","49,439",35.5,"99,706","607,540","199,771","3,131","62,354","402,030",66634,370061,43254,98467,40169,80119,23761,68610,81687,51138,84021,40993,6158.0,237400
